0.000	40.000
2.200	40.036
4.400	41.456
6.600	45.404
8.800	44.330
11.000	51.287
13.200	49.690
15.400	47.939
17.600	49.996
19.800	50.282
22.000	52.457
24.200	43.586
26.400	46.248
28.600	52.124
30.800	49.055
33.000	48.840
35.200	47.310
37.400	52.635
39.600	44.597
41.800	44.792
44.000	50.755
46.200	49.589
48.400	47.277
50.600	43.913
52.800	39.523
55.000	44.245
57.200	57.265
59.400	57.902
61.600	51.708
63.800	54.311
66.000	51.560
68.200	45.733
70.400	52.896
72.600	47.272
74.800	53.011
77.000	58.898
79.200	57.568
81.400	41.564
83.600	52.817
85.800	53.659
88.000	55.956
90.200	55.939
92.400	52.674
94.600	42.909
96.800	50.618
99.000	60.602
101.200	66.848
103.400	65.517
105.600	67.905
107.800	72.263
110.000	68.745
112.200	71.645
114.400	77.651
116.600	77.091
118.800	68.171
121.000	76.640
123.200	87.051
125.400	104.536
127.600	155.747
129.800	258.032
132.000	387.088
134.200	498.567
136.400	592.783
138.600	679.593
140.800	759.021
143.000	837.428
145.200	905.054
147.400	980.290
149.600	1038.618
151.800	1070.535
154.000	1080.687
156.200	1100.405
158.400	1117.234
160.600	1116.533
162.800	1136.495
165.000	1160.280
167.200	1158.539
169.400	1166.014
171.600	1179.773
173.800	1195.761
176.000	1194.432
178.200	1205.138
180.400	1234.987
182.600	1265.768
184.800	1296.276
187.000	1289.966
189.200	1279.482
191.400	1272.680
193.600	1273.070
195.800	1283.332
198.000	1305.680
200.200	1305.724
202.400	1309.945
204.600	1326.701
206.800	1335.606
209.000	1356.055
211.200	1341.170
213.400	1335.404
215.600	1361.928
217.800	1322.519
220.000	1284.688
222.200	1286.604
224.400	1310.737
226.600	1345.021
228.800	1346.781
231.000	1345.270
233.200	1367.548
235.400	1400.881
237.600	1374.321
239.800	1360.982
242.000	1349.334
244.200	1364.263
246.400	1408.402
248.600	1416.919
250.800	1437.651
253.000	1430.377
255.200	1379.768
257.400	1337.872
259.600	1331.998
261.800	1355.364
264.000	1376.468
266.200	1392.675
268.400	1414.883
270.600	1478.175
272.800	1482.388
275.000	1469.891
277.200	1466.630
279.400	1446.230
281.600	1393.914
283.800	1349.199
286.000	1338.696
288.200	1365.979
290.400	1383.192
292.600	1403.384
294.800	1403.814
297.000	1407.887
299.200	1445.560
301.400	1468.232
303.600	1467.976
305.800	1469.649
308.000	1418.654
310.200	1400.401
312.400	1430.775
314.600	1459.277
316.800	1507.416
319.000	1515.892
321.200	1534.063
323.400	1550.658
325.600	1541.684
327.800	1527.822
330.000	1527.698
332.200	1524.040
334.400	1540.117
336.600	1550.653
338.800	1537.991
341.000	1539.356
343.200	1554.547
345.400	1590.974
347.600	1625.514
349.800	1633.697
352.000	1575.999
354.200	1541.509
356.400	1541.580
358.600	1553.967
360.800	1533.217
363.000	1509.820
365.200	1542.661
367.400	1554.418
369.600	1568.174
371.800	1591.130
374.000	1620.131
376.200	1594.517
378.400	1573.594
380.600	1553.822
382.800	1578.612
385.000	1609.846
387.200	1603.521
389.400	1605.595
391.600	1636.879
393.800	1652.259
396.000	1661.272
398.200	1673.199
400.400	1646.174
402.600	1631.874
404.800	1635.431
407.000	1624.007
409.200	1599.691
411.400	1555.251
413.600	1504.862
415.800	1511.413
418.000	1531.432
420.200	1537.796
422.400	1561.783
424.600	1593.139
426.800	1580.405
429.000	1570.001
431.200	1583.946
433.400	1590.825
435.600	1640.662
437.800	1655.357
440.000	1597.690
442.200	1567.002
444.400	1594.146
446.600	1604.952
448.800	1618.491
451.000	1627.324
453.200	1608.975
455.400	1591.730
457.600	1607.590
459.800	1629.883
462.000	1601.609
464.200	1577.008
466.400	1573.918
468.600	1573.475
470.800	1593.066
473.000	1583.860
475.200	1568.461
477.400	1570.553
479.600	1561.579
481.800	1593.200
484.000	1632.424
486.200	1654.605
488.400	1676.275
490.600	1690.873
492.800	1721.470
495.000	1723.751
497.200	1702.130
499.400	1673.594
501.600	1652.302
503.800	1645.576
506.000	1642.962
508.200	1664.341
510.400	1656.003
512.600	1658.371
514.800	1655.555
517.000	1704.047
519.200	1618.655
521.400	1572.922
523.600	1616.718
525.800	1647.466
528.000	1669.103
530.200	1683.333
532.400	1692.448
534.600	1687.971
536.800	1694.373
539.000	1699.155
541.200	1668.593
543.400	1629.104
545.600	1652.547
547.800	1682.987
550.000	1679.274
552.200	1673.382
554.400	1680.896
556.600	1679.317
558.800	1670.287
561.000	1658.719
563.200	1602.758
565.400	1611.179
567.600	1631.967
569.800	1646.437
572.000	1662.223
574.200	1672.564
576.400	1713.213
578.600	1721.790
580.800	1717.939
583.000	1725.221
585.200	1710.546
587.400	1698.988
589.600	1685.732
591.800	1679.620
594.000	1681.655
596.200	1676.279
598.400	1717.678
600.600	1745.734
602.800	1742.840
605.000	1729.287
607.200	1713.705
609.400	1716.504
611.600	1726.204
613.800	1709.172
616.000	1693.138
618.200	1682.936
620.400	1681.311
622.600	1692.758
624.800	1706.638
627.000	1744.669
629.200	1770.583
631.400	1769.091
633.600	1782.538
635.800	1722.628
638.000	1734.896
640.200	1733.866
642.400	1717.785
644.600	1720.118
646.800	1712.828
649.000	1701.886
651.200	1696.297
653.400	1696.279
655.600	1703.303
657.800	1726.946
660.000	1745.140
662.200	1762.724
664.400	1785.514
666.600	1805.963
668.800	1798.890
671.000	1724.330
673.200	1684.987
675.400	1661.573
677.600	1660.708
679.800	1712.306
682.000	1731.299
684.200	1756.023
686.400	1759.405
688.600	1759.650
690.800	1748.932
693.000	1751.557
695.200	1736.677
697.400	1728.489
699.600	1724.584
701.800	1675.165
704.000	1684.409
706.200	1677.091
708.400	1738.399
710.600	1793.982
712.800	1785.906
715.000	1797.576
717.200	1758.687
719.400	1743.641
721.600	1753.786
723.800	1767.308
726.000	1745.881
728.200	1727.123
730.400	1747.957
732.600	1745.636
734.800	1737.287
737.000	1745.747
739.200	1732.661
741.400	1730.675
743.600	1758.161
745.800	1776.473
748.000	1767.176
750.200	1785.077
752.400	1796.363
754.600	1796.218
756.800	1803.242
759.000	1816.805
761.200	1829.218
763.400	1850.503
765.600	1861.484
767.800	1852.085
770.000	1845.869
772.200	1813.764
774.400	1784.029
776.600	1773.082
778.800	1763.837
781.000	1741.324
783.200	1733.311
785.400	1704.900
787.600	1688.165
789.800	1689.619
792.000	1689.868
794.200	1715.237
796.400	1765.503
798.600	1737.666
800.800	1741.475
803.000	1788.748
805.200	1827.391
807.400	1800.216
809.600	1797.192
811.800	1821.905
814.000	1833.776
816.200	1831.901
818.400	1836.901
820.600	1801.010
822.800	1812.115
825.000	1794.466
827.200	1764.117
829.400	1788.579
831.600	1810.664
833.800	1825.416
836.000	1839.870
838.200	1815.698
840.400	1792.270
842.600	1795.623
844.800	1785.309
847.000	1841.733
849.200	1811.627
851.400	1799.871
853.600	1796.672
855.800	1721.587
858.000	1734.106
860.200	1744.864
862.400	1747.236
864.600	1730.772
866.800	1762.423
869.000	1758.936
871.200	1803.790
873.400	1791.730
875.600	1762.918
877.800	1729.912
880.000	1689.266
882.200	1699.834
884.400	1715.905
886.600	1747.912
888.800	1776.827
891.000	1813.851
893.200	1828.747
895.400	1814.700
897.600	1803.504
899.800	1783.786
902.000	1805.453
904.200	1783.553
906.400	1768.642
908.600	1787.843
910.800	1796.210
913.000	1760.370
915.200	1724.817
917.400	1718.153
919.600	1736.669
921.800	1746.280
924.000	1779.462
926.200	1751.339
928.400	1728.437
930.600	1715.115
932.800	1734.755
935.000	1761.491
937.200	1757.933
939.400	1766.802
941.600	1787.503
943.800	1781.771
946.000	1771.511
948.200	1724.097
950.400	1680.149
952.600	1719.117
954.800	1752.789
957.000	1753.444
959.200	1793.581
961.400	1852.791
963.600	1799.834
965.800	1773.442
968.000	1753.541
970.200	1763.645
972.400	1774.335
974.600	1767.797
976.800	1769.536
979.000	1769.475
981.200	1791.642
983.400	1827.467
985.600	1802.250
987.800	1743.721
990.000	1756.009
992.200	1772.568
994.400	1776.248
996.600	1774.351
998.800	1790.174
1001.000	1780.933
1003.200	1761.935
1005.400	1743.032
1007.600	1721.384
1009.800	1750.085
1012.000	1794.816
1014.200	1783.508
1016.400	1779.718
1018.600	1767.471
1020.800	1810.599
1023.000	1812.874
1025.200	1860.822
1027.400	1883.012
1029.600	1875.745
1031.800	1863.511
1034.000	1895.384
1036.200	1872.831
1038.400	1849.682
1040.600	1846.563
1042.800	1818.285
1045.000	1793.465
1047.200	1775.371
1049.400	1777.912
1051.600	1737.392
1053.800	1678.779
1056.000	1705.984
1058.200	1743.267
1060.400	1762.901
1062.600	1738.227
1064.800	1681.707
1067.000	1705.265
1069.200	1690.805
1071.400	1697.646
1073.600	1714.578
1075.800	1737.664
1078.000	1747.627
1080.200	1780.294
1082.400	1788.587
1084.600	1772.000
1086.800	1746.374
1089.000	1727.829
1091.200	1724.371
1093.400	1736.725
1095.600	1745.096
1097.800	1752.240
1100.000	1756.604
1102.200	1792.112
1104.400	1809.144
1106.600	1801.779
1108.800	1799.331
1111.000	1825.809
1113.200	1846.985
1115.400	1806.377
1117.600	1784.630
1119.800	1787.964
1122.000	1777.287
1124.200	1754.274
1126.400	1753.979
1128.600	1764.282
1130.800	1767.582
1133.000	1797.238
1135.200	1847.482
1137.400	1849.047
1139.600	1804.864
1141.800	1784.108
1144.000	1796.257
1146.200	1773.584
1148.400	1741.744
1150.600	1748.860
1152.800	1755.849
1155.000	1729.561
1157.200	1707.226
1159.400	1697.831
1161.600	1719.299
1163.800	1744.595
1166.000	1757.647
1168.200	1770.908
1170.400	1775.864
1172.600	1779.615
1174.800	1796.498
1177.000	1800.502
1179.200	1785.620
1181.400	1783.738
1183.600	1779.505
1185.800	1755.285
1188.000	1704.722
1190.200	1716.172
1192.400	1740.745
1194.600	1774.533
1196.800	1738.135
1199.000	1741.939
1201.200	1732.916
1203.400	1734.134
1205.600	1712.330
1207.800	1723.326
1210.000	1683.555
1212.200	1689.489
1214.400	1742.171
1216.600	1776.486
1218.800	1809.433
1221.000	1821.297
1223.200	1784.657
1225.400	1746.067
1227.600	1744.770
1229.800	1828.923
1232.000	1787.406
1234.200	1776.968
1236.400	1791.403
1238.600	1804.318
1240.800	1808.949
1243.000	1811.100
1245.200	1787.085
1247.400	1806.096
1249.600	1796.490
1251.800	1810.865
1254.000	1842.947
1256.200	1831.388
1258.400	1841.655
1260.600	1828.943
1262.800	1795.116
1265.000	1761.163
1267.200	1762.590
1269.400	1753.738
1271.600	1749.587
1273.800	1769.421
1276.000	1785.817
1278.200	1762.483
1280.400	1810.088
1282.600	1857.470
1284.800	1841.115
1287.000	1821.868
1289.200	1797.494
1291.400	1787.365
1293.600	1804.296
1295.800	1797.535
1298.000	1817.742
1300.200	1815.028
1302.400	1807.133
1304.600	1786.902
1306.800	1754.961
1309.000	1728.572
1311.200	1737.456
1313.400	1727.666
1315.600	1750.705
1317.800	1745.990
1320.000	1737.013
1322.200	1702.557
1324.400	1670.797
1326.600	1678.730
1328.800	1718.521
1331.000	1749.839
1333.200	1782.774
1335.400	1795.523
1337.600	1804.043
1339.800	1789.651
1342.000	1806.274
1344.200	1826.968
1346.400	1839.517
1348.600	1863.686
1350.800	1784.914
1353.000	1710.578
1355.200	1670.228
1357.400	1646.521
1359.600	1667.936
1361.800	1711.049
1364.000	1710.256
1366.200	1748.146
1368.400	1765.704
1370.600	1719.800
1372.800	1715.688
1375.000	1804.499
1377.200	1838.929
1379.400	1804.879
1381.600	1766.430
1383.800	1756.384
1386.000	1738.131
1388.200	1719.557
1390.400	1739.934
1392.600	1750.641
1394.800	1771.374
1397.000	1771.967
1399.200	1740.862
1401.400	1729.699
1403.600	1722.547
1405.800	1732.587
1408.000	1698.663
1410.200	1699.444
1412.400	1675.797
1414.600	1635.378
1416.800	1614.496
1419.000	1649.769
1421.200	1740.357
1423.400	1761.335
1425.600	1744.302
1427.800	1749.482
1430.000	1759.917
1432.200	1742.643
1434.400	1747.728
1436.600	1745.005
1438.800	1741.755
1441.000	1743.633
1443.200	1747.569
1445.400	1728.971
1447.600	1705.566
1449.800	1684.431
1452.000	1673.623
1454.200	1707.590
1456.400	1698.115
1458.600	1676.742
1460.800	1679.677
1463.000	1695.048
1465.200	1691.334
1467.400	1666.298
1469.600	1673.388
1471.800	1680.522
1474.000	1681.677
1476.200	1696.127
1478.400	1711.026
1480.600	1713.051
1482.800	1664.831
1485.000	1667.973
1487.200	1703.252
